,,Week 10 Game,,,,Standard,,PPR,,Receiving,,,,Rushing,,,
Tyson Mobley,Liberty,JacSt,JacSt,-,-,193,5.33,241,6.96,31.45,1.64,19.2,0.36,0.00,0.00,0.0,0.00
Trech Kekahuna,Wisconsin,Iowa,Wisc,-,-,194,5.28,179,8.58,36.70,3.30,11.1,0.27,0.00,0.00,0.0,0.00
Milan Tucker,Florida Atlantic,USF,USF,-,-,195,5.23,181,8.56,35.65,3.33,10.7,0.28,0.00,0.00,0.0,0.00
Caleb Douglas,Texas Tech,IaSt,TxTch,-,-,196,5.21,176,8.66,36.55,3.45,10.6,0.26,0.00,0.00,0.0,0.00
Harvey Broussard,Louisiana-Lafayette,TxSt,UL-Laf,-,-,197,5.19,205,7.83,35.55,2.64,13.5,0.27,0.00,0.00,0.0,0.00
Gavin Blackwell,North Carolina,FlaSt,UNC,-,-,198,5.18,213,7.64,37.54,2.46,15.3,0.24,0.00,0.00,0.0,0.00
Mekhi Shaw,San Diego State,Boise,SDSU,-,-,199,5.17,192,8.18,37.38,3.02,12.4,0.24,0.00,0.00,0.0,0.00
Jeremiah Ballard,Tulsa,UAB,Tulsa,-,-,200,5.14,197,8.01,46.03,2.87,16.0,0.09,0.00,0.00,0.0,0.00
KeAndre Lambert-Smith,Auburn,Vandy,Vandy,-,-,201,5.08,208,7.81,34.45,2.73,12.6,0.27,0.00,0.00,0.0,0.00
Giles Jackson,Washington,USC,USC,-,-,202,5.07,182,8.54,34.52,3.47,9.9,0.24,1.69,0.40,4.2,0.00
Will Pelissier,Wyoming,NM,Wyo,-,-,203,5.04,210,7.71,35.08,2.67,13.1,0.25,0.33,0.17,1.9,0.00
Devonte Ross,Troy,CoastC,CoastC,-,-,204,5.02,209,7.72,36.23,2.69,13.5,0.23,0.15,0.08,1.9,0.00
O'Mega Blake,UNC Charlotte,Tulane,Tulane,-,-,205,5.00,229,7.29,32.86,2.29,14.3,0.29,0.00,0.00,0.0,0.00
Lance LeGendre,Louisiana-Lafayette,TxSt,UL-Laf,-,-,206,4.98,219,7.50,34.17,2.52,13.6,0.26,0.00,0.00,0.0,0.00
Duce Robinson,USC,Wash,USC,-,-,207,4.95,250,6.66,34.95,1.70,20.6,0.24,0.00,0.00,0.0,0.00
Jyaire Shorter,Memphis,Tx-SA,Mem,-,-,208,4.95,220,7.48,29.88,2.53,11.8,0.33,0.00,0.00,0.0,0.00
Armani Winfield,Colorado State,Nevada,ColoSt,-,-,209,4.95,199,8.01,38.43,3.06,12.6,0.19,0.00,0.00,0.0,0.00
Marc Britt,Louisiana-Monroe,Marsh,UL-Mon,-,-,210,4.94,217,7.53,32.50,2.59,12.5,0.28,0.19,0.09,2.1,0.00
Julian Gray,Liberty,JacSt,JacSt,-,-,211,4.94,246,6.77,29.17,1.83,15.9,0.33,0.25,0.08,3.1,0.00
Michael Mathison,Western Kentucky,KennSt,KennSt,-,-,212,4.94,198,8.01,34.92,3.06,11.4,0.24,0.00,0.00,0.0,0.00
Tyrone Broden,Arkansas,Miss,Miss,-,-,213,4.93,216,7.55,35.08,2.62,13.4,0.23,0.38,0.08,4.8,0.00
Moochie Dixon,SMU,Pitt,Pitt,-,-,214,4.93,236,7.09,29.84,2.16,13.8,0.32,0.24,0.08,3.0,0.00
Elijah Canion,Liberty,JacSt,JacSt,-,-,215,4.91,251,6.64,27.27,1.73,15.8,0.36,0.00,0.00,0.0,0.00
Koby Drake,Memphis,Tx-SA,Mem,-,-,216,4.91,194,8.14,34.60,3.23,10.7,0.24,0.00,0.00,0.0,0.00
Ja'Cyais Credle,Georgia State,UConn,GaSt,-,-,217,4.90,207,7.82,35.15,2.92,12.0,0.23,0.00,0.00,0.0,0.00
Eric Rivers,Florida International,NMSt,NMSt,-,-,218,4.89,203,7.84,34.10,2.95,11.6,0.25,0.00,0.00,0.0,0.00
Porter Rooks,Eastern Michigan,Toledo,Toledo,-,-,219,4.89,202,7.84,38.21,2.95,13.0,0.18,0.00,0.00,0.0,0.00
Peyton Higgins,Troy,CoastC,CoastC,-,-,220,4.86,221,7.44,38.33,2.58,14.9,0.17,0.25,0.08,3.1,0.00
Dacari Collins,North Carolina State,Stan,Stan,-,-,221,4.84,238,7.07,32.44,2.22,14.6,0.27,0.00,0.00,0.0,0.00
Iverson Hooks,UAB,Tulsa,Tulsa,-,-,222,4.80,222,7.44,28.80,2.64,10.9,0.32,0.00,0.00,0.0,0.00
Prince Strachan,Boise State,SDSU,SDSU,-,-,223,4.76,256,6.38,33.77,1.62,20.8,0.23,0.00,0.00,0.0,0.00
Davon Wells,Louisiana-Monroe,Marsh,UL-Mon,-,-,224,4.75,214,7.62,32.79,2.87,11.4,0.25,0.00,0.00,0.0,0.00
Kyre Duplessis,Coastal Carolina,Troy,CoastC,-,-,225,4.74,201,7.85,35.16,3.11,11.3,0.16,2.38,0.98,2.4,0.00
Makai Jackson,Appalachian State,ODU,ODU,-,-,226,4.74,230,7.22,36.00,2.48,14.5,0.19,0.00,0.00,0.0,0.00
Daejon Reynolds,Pittsburgh,SMU,Pitt,-,-,227,4.73,212,7.70,33.28,2.97,11.2,0.23,0.00,0.00,0.0,0.00
Chuck Montgomery,Marshall,UL-Mon,UL-Mon,-,-,228,4.70,224,7.40,32.21,2.70,11.9,0.25,0.00,0.00,0.0,0.00
Frank Covey IV,Northwestern,Purdue,NW,-,-,229,4.67,204,7.84,36.09,3.18,11.3,0.18,0.00,0.00,0.0,0.00
Melquan Stovall,Arizona State,OkSt,AriSt,-,-,230,4.66,223,7.42,34.22,2.76,12.4,0.17,2.07,0.34,6.1,0.00
Cortez Braham,Nevada,ColoSt,ColoSt,-,-,231,4.65,233,7.19,32.14,2.54,12.7,0.24,0.08,0.08,1.0,0.00
Rawson MacNeill,Rice,Navy,Navy,-,-,232,4.63,215,7.58,35.63,2.95,12.1,0.18,0.00,0.00,0.0,0.00
Baylin Brooks,San Diego State,Boise,SDSU,-,-,233,4.61,234,7.16,35.61,2.54,14.0,0.18,0.00,0.00,0.0,0.00
Myles Butler,Middle Tenn. St,UTEP,MiddTn,-,-,234,4.60,244,6.81,30.64,2.21,13.9,0.26,0.00,0.00,0.0,0.00
Brett Buckman,UConn,GaSt,GaSt,-,-,235,4.59,206,7.83,35.76,3.24,11.0,0.16,0.41,0.16,2.6,0.00
CJ Smith,Purdue,NW,NW,-,-,236,4.59,240,7.03,33.09,2.45,13.5,0.21,0.00,0.00,0.0,0.00
Willie McCoy,UTSA,Mem,Mem,-,-,237,4.55,235,7.15,28.37,2.60,10.9,0.28,0.37,0.28,1.3,0.00
Sterling Galban,Massachusetts,MissSt,UMass,-,-,238,4.54,227,7.35,31.33,2.81,11.1,0.23,0.00,0.00,0.0,0.00
Donovan Ollie,Colorado State,Nevada,ColoSt,-,-,239,4.51,228,7.33,35.40,2.82,12.6,0.16,0.00,0.00,0.0,0.00
Alex Perry,Hawaii,Fres,Hawaii,-,-,240,4.51,231,7.21,30.79,2.70,11.4,0.24,0.00,0.00,0.0,0.00
Braylen Walker,Rice,Navy,Navy,-,-,241,4.49,259,6.37,28.03,1.88,14.9,0.28,0.00,0.00,0.0,0.00
Devin Boddie,Wyoming,NM,Wyo,-,-,242,4.48,225,7.39,32.64,2.91,11.2,0.18,1.27,0.27,4.7,0.00
Landon Parker,Troy,CoastC,CoastC,-,-,243,4.44,252,6.53,28.00,2.09,13.4,0.27,0.00,0.00,0.0,0.00
Skyler Bell,UConn,GaSt,GaSt,-,-,244,4.43,239,7.06,27.91,2.64,10.6,0.27,0.00,0.00,0.0,0.00
Josiah Freeman,Fresno State,Hawaii,Hawaii,-,-,245,4.43,249,6.69,28.61,2.26,12.7,0.26,0.00,0.00,0.0,0.00
Donovan Faupel,New Mexico State,FIU,NMSt,-,-,246,4.39,253,6.51,25.10,2.12,11.8,0.31,0.00,0.00,0.0,0.00
Robert Lewis,Auburn,Vandy,Vandy,-,-,247,4.38,242,6.94,29.58,2.57,11.5,0.23,0.60,0.08,7.5,0.00
Jake Smith,Arizona State,OkSt,AriSt,-,-,248,4.34,237,7.07,29.30,2.73,10.7,0.23,0.00,0.00,0.0,0.00
Titus Mokiao-Atimalala,UCLA,Neb,UCLA,-,-,249,4.33,254,6.49,28.25,2.17,13.0,0.25,0.00,0.00,0.0,0.00
Diante Vines,Old Dominion,App,ODU,-,-,250,4.29,258,6.37,28.16,2.08,13.5,0.24,0.32,0.08,4.0,0.00
Jacob Bernard,Louisiana-Lafayette,TxSt,UL-Laf,-,-,251,4.28,226,7.37,38.26,3.09,12.4,0.08,0.00,0.00,0.0,0.00
Gamarion Carter,Middle Tenn. St,UTEP,MiddTn,-,-,252,4.20,263,6.29,31.09,2.09,14.9,0.18,0.00,0.18,0.0,0.00
Ja'Varrius Johnson,Central Florida,Ari,Ari,-,-,253,4.20,243,6.84,30.27,2.64,11.5,0.18,0.82,0.09,9.1,0.00
Jordan Mosley,Mississippi State,UMass,UMass,-,-,254,4.20,257,6.38,29.91,2.18,13.7,0.18,1.18,0.27,4.4,0.00
Nazeviah Burris,Florida International,NMSt,NMSt,-,-,255,4.18,261,6.34,32.16,2.16,14.9,0.16,0.00,0.00,0.0,0.00
Raphael Williams,Pittsburgh,SMU,Pitt,-,-,256,4.18,248,6.70,26.17,2.52,10.4,0.26,0.00,0.00,0.0,0.00
Jasaiah Gathings,UConn,GaSt,GaSt,-,-,257,4.17,218,7.51,36.51,3.34,10.9,0.09,0.00,0.00,0.0,0.00
Gage Larvadain,South Carolina,TexA&M,TexA&M,-,-,258,4.09,260,6.36,29.27,2.27,12.9,0.18,0.73,0.18,4.1,0.00
T.J. Jones,UAB,Tulsa,Tulsa,-,-,259,4.05,286,5.64,24.62,1.59,15.5,0.26,0.00,0.00,0.0,0.00
Nick Marsh,Michigan State,Ind,Ind,-,-,260,4.05,284,5.66,26.12,1.61,16.2,0.22,1.17,0.22,5.3,0.00
Seth Anderson,Iowa,Wisc,Wisc,-,-,261,4.03,265,6.25,29.92,2.21,13.5,0.16,0.57,0.08,7.1,0.00
Keagan Johnson,Kansas State,Hou,KanSt,-,-,262,4.02,264,6.26,23.84,2.24,10.6,0.24,2.00,0.56,3.6,0.00
Alex Brown,Wyoming,NM,Wyo,-,-,263,4.01,267,6.22,24.77,2.21,11.2,0.26,0.00,0.00,0.0,0.00
Nate McCollum,North Carolina,FlaSt,UNC,-,-,264,4.00,232,7.20,35.08,3.20,11.0,0.08,0.00,0.00,0.0,0.00
Dalton Stroman,Appalachian State,ODU,ODU,-,-,265,4.00,298,5.42,25.50,1.42,18.0,0.24,0.32,0.08,4.0,0.00
Romello Brinson,SMU,Pitt,Pitt,-,-,266,3.96,270,6.12,29.58,2.17,13.6,0.17,0.00,0.00,0.0,0.00
Dalevon Campbell,South Carolina,TexA&M,TexA&M,-,-,267,3.96,271,6.09,33.96,2.13,15.9,0.09,0.27,0.09,3.0,0.00
Malik Phillips,Sam Houston,LaTech,LaTech,-,-,268,3.95,247,6.75,33.73,2.80,12.0,0.08,0.68,0.25,2.7,0.00
Trebor Pena,Syracuse,VaTech,VaTech,-,-,269,3.92,266,6.25,29.17,2.33,12.5,0.17,0.00,0.00,0.0,0.00
Kaden Saunders,Penn State,OhioSt,OhioSt,-,-,270,3.92,288,5.61,20.23,1.69,12.0,0.31,0.46,0.08,5.8,0.00
Javon Harvey,Duke,Mia-Fl,Duke,-,-,271,3.89,275,5.98,27.43,2.10,13.1,0.19,0.00,0.00,0.0,0.00
Jordan Smith,New Mexico State,FIU,NMSt,-,-,272,3.89,255,6.44,28.00,2.55,11.0,0.18,0.00,0.00,0.0,0.00
Isaiah Alston,Iowa State,TxTch,TxTch,-,-,273,3.85,279,5.75,26.50,1.90,13.9,0.20,0.00,0.00,0.0,0.00
Stephon Johnson,Houston,KanSt,KanSt,-,-,274,3.85,269,6.13,26.91,2.27,11.9,0.18,0.73,0.09,8.1,0.00
Dont'e Thornton Jr.,Tennessee,Kty,Kty,-,-,275,3.85,294,5.49,27.64,1.64,16.9,0.18,0.00,0.00,0.0,0.00
Emmett Mosley,Stanford,NCSU,Stan,-,-,276,3.84,274,6.01,27.17,2.17,12.5,0.17,1.25,0.17,7.4,0.00
Kordell David,New Mexico State,FIU,NMSt,-,-,277,3.82,276,5.94,24.08,2.12,11.4,0.24,0.00,0.00,0.0,0.00
Elijah Spencer,Minnesota,Ill,Minn,-,-,278,3.82,281,5.74,23.76,1.92,12.4,0.24,0.00,0.00,0.0,0.00
Marshaun Brown,Nevada,ColoSt,ColoSt,-,-,279,3.76,278,5.80,27.84,2.04,13.6,0.16,0.00,0.00,0.0,0.00
Darius Copeland,Liberty,JacSt,JacSt,-,-,280,3.73,315,4.93,14.90,1.20,12.4,0.10,10.40,2.30,4.5,0.10
Jadon Jackson,Kansas State,Hou,KanSt,-,-,281,3.73,296,5.43,22.90,1.70,13.5,0.20,2.40,0.40,6.0,0.00
Malik Elzy,Illinois,Minn,Minn,-,-,282,3.70,290,5.60,25.52,1.90,13.4,0.19,0.00,0.00,0.0,0.00
Brandon Buckhaulter,UAB,Tulsa,Tulsa,-,-,283,3.68,309,5.06,19.93,1.38,14.4,0.21,4.41,0.41,10.8,0.00
Raylen Sharpe,Fresno State,Hawaii,Hawaii,-,-,284,3.67,292,5.55,23.25,1.88,12.4,0.22,0.00,0.00,0.0,0.00
Troy Omeire,Arizona State,OkSt,AriSt,-,-,285,3.66,291,5.57,21.58,1.92,11.2,0.25,0.00,0.00,0.0,0.00
Javon Campbell,Louisiana-Monroe,Marsh,UL-Mon,-,-,286,3.64,285,5.64,24.95,2.00,12.5,0.19,0.00,0.00,0.0,0.00
Kenny Johnson,Pittsburgh,SMU,Pitt,-,-,287,3.62,277,5.88,25.74,2.26,11.4,0.17,0.00,0.00,0.0,0.00
Jeremiah Webb,South Alabama,GaSo,GaSo,-,-,288,3.61,306,5.15,25.18,1.55,16.2,0.18,0.00,0.00,0.0,0.00
JoJo Earle,TCU,Baylor,TCU,-,-,289,3.57,304,5.16,24.00,1.59,15.1,0.18,1.15,0.26,4.4,0.00
Michael Brown-Stephens,South Florida,FlaAtl,USF,-,-,290,3.56,289,5.60,25.36,2.04,12.4,0.17,0.00,0.00,0.0,0.00
Sahmir Hagans,Duke,Mia-Fl,Duke,-,-,291,3.55,273,6.04,26.42,2.49,10.6,0.15,0.00,0.00,0.0,0.00
Ife Adeyi,Sam Houston,LaTech,LaTech,-,-,292,3.54,282,5.73,29.71,2.19,13.6,0.10,0.00,0.00,0.0,0.00
Shadeed Ahmed,Louisiana Tech,SamHou,LaTech,-,-,293,3.54,287,5.63,23.83,2.09,11.4,0.17,1.13,0.61,1.9,0.00
Marcus Bellon,Nevada,ColoSt,ColoSt,-,-,294,3.54,268,6.16,30.16,2.62,11.5,0.08,0.33,0.08,4.1,0.00
Javon Ivory,South Alabama,GaSo,GaSo,-,-,295,3.54,272,6.04,29.81,2.50,11.9,0.09,0.00,0.00,0.0,0.00
Koali Nishigaya,Hawaii,Fres,Hawaii,-,-,296,3.53,245,6.78,30.33,3.25,9.3,0.08,0.00,0.00,0.0,0.00
Jonah Panoke,Hawaii,Fres,Hawaii,-,-,297,3.53,262,6.30,26.08,2.77,9.4,0.15,0.00,0.00,0.0,0.00
Oran Singleton,Eastern Michigan,Toledo,Toledo,-,-,298,3.48,283,5.66,23.91,2.18,11.0,0.18,0.00,0.00,0.0,0.00
TJ Sheffield,UConn,GaSt,GaSt,-,-,299,3.46,280,5.74,23.73,2.27,10.5,0.18,0.00,0.00,0.0,0.00
Trent Hudson,Mississippi State,UMass,UMass,-,-,300,3.38,311,5.03,24.45,1.65,14.8,0.15,0.30,0.08,3.8,0.00
Senika McKie,Coastal Carolina,Troy,CoastC,-,-,301,3.37,299,5.41,28.82,2.04,14.1,0.08,0.00,0.00,0.0,0.00
Bryce Farrell,Stanford,NCSU,Stan,-,-,302,3.35,297,5.43,19.85,2.08,9.5,0.08,4.46,1.38,3.2,0.08
Marcus Sanders,Georgia Southern,USA,GaSo,-,-,303,3.28,313,4.98,23.62,1.69,14.0,0.15,0.00,0.00,0.0,0.00
Kyron Hudson,USC,Wash,USC,-,-,304,3.27,308,5.07,20.70,1.80,11.5,0.20,0.00,0.00,0.0,0.00
Kobie Campbell,Rice,Navy,Navy,-,-,305,3.25,318,4.83,22.50,1.58,14.2,0.17,0.00,0.00,0.0,0.00
Moussa Barry,Western Kentucky,KennSt,KennSt,-,-,306,3.20,314,4.97,22.77,1.77,12.9,0.15,0.00,0.00,0.0,0.00
Isaiah Sategna,Arkansas,Miss,Miss,-,-,307,3.20,312,5.00,20.49,1.80,11.4,0.17,1.20,0.17,7.1,0.00
Zeed Haynes,Syracuse,VaTech,VaTech,-,-,308,3.18,328,4.64,22.05,1.46,15.1,0.16,0.00,0.00,0.0,0.00
Beau Sparks,Texas State,UL-Laf,UL-Laf,-,-,309,3.18,316,4.86,22.98,1.68,13.7,0.15,0.00,0.00,0.0,0.00
Spencer Curtis,Hawaii,Fres,Hawaii,-,-,310,3.13,295,5.43,26.21,2.30,11.4,0.09,0.00,0.00,0.0,0.00
Umari Hatcher,Syracuse,VaTech,VaTech,-,-,311,3.10,324,4.67,21.98,1.58,13.9,0.15,0.00,0.00,0.0,0.00
Nic Trujillo,New Mexico,Wyo,Wyo,-,-,312,3.10,323,4.70,22.17,1.61,13.8,0.15,0.00,0.00,0.0,0.00
Drae McCray,Texas Tech,IaSt,TxTch,-,-,313,3.08,301,5.25,20.00,2.17,9.2,0.17,0.35,0.09,3.9,0.00
Brannon Spector,Jacksonville State,Lib,JacSt,-,-,314,3.07,322,4.71,19.06,1.65,11.6,0.19,0.00,0.00,0.0,0.00
CJ Williams,Wisconsin,Iowa,Wisc,-,-,315,3.07,300,5.26,24.95,2.19,11.4,0.10,0.00,0.00,0.0,0.00
Carl Chester,Marshall,UL-Mon,UL-Mon,-,-,316,3.06,310,5.06,25.84,2.00,12.9,0.08,0.00,0.00,0.0,0.00
Dontae Fleming,Tulane,Char,Tulane,-,-,317,3.06,305,5.15,25.18,2.09,12.0,0.09,0.00,0.00,0.0,0.00
Isaiah Neyor,Nebraska,UCLA,UCLA,-,-,318,3.06,326,4.64,19.42,1.58,12.3,0.08,1.74,0.32,5.4,0.08
Larry Stephens,Toledo,EastMi,Toledo,-,-,319,3.06,321,4.75,21.38,1.69,12.7,0.15,0.00,0.00,0.0,0.00
Demariyon Houston,Old Dominion,App,ODU,-,-,320,3.02,325,4.65,19.89,1.63,12.2,0.17,0.00,0.00,0.0,0.00
Jabre Barber,Texas A&M,SCar,TexA&M,-,-,321,2.96,320,4.78,24.18,1.82,13.3,0.09,0.00,0.00,0.0,0.00
Keshawn Brown,Massachusetts,MissSt,UMass,-,-,322,2.95,303,5.22,24.00,2.27,10.6,0.09,0.00,0.00,0.0,0.00
Jaron Tibbs,Purdue,NW,NW,-,-,323,2.93,317,4.84,23.82,1.91,12.5,0.09,0.00,0.00,0.0,0.00
Chance Morrow,Buffalo,Akron,Buff,-,-,324,2.90,333,4.44,19.77,1.54,12.8,0.15,0.00,0.00,0.0,0.00
Abdur-Rahmaan Yaseen,South Florida,FlaAtl,USF,-,-,325,2.87,307,5.09,28.71,2.22,12.9,0.00,0.00,0.00,0.0,0.00
Jake Bailey,SMU,Pitt,Pitt,-,-,326,2.86,293,5.50,28.24,2.64,10.7,0.00,0.32,0.08,4.0,0.00
Cade Harris,Air Force,Army,AF,-,-,327,2.86,371,3.27,12.67,0.42,30.2,0.08,5.92,0.83,7.1,0.08
Mike Pettway,Jacksonville State,Lib,JacSt,-,-,328,2.83,319,4.80,22.69,1.97,11.5,0.09,0.00,0.00,0.0,0.00
Brenen Thompson,Oklahoma,Maine,Maine,-,-,329,2.83,353,3.97,17.91,1.13,15.8,0.17,0.00,0.00,0.0,0.00
Rico Flores,UCLA,Neb,UCLA,-,-,330,2.79,334,4.43,22.06,1.65,13.4,0.10,0.00,0.00,0.0,0.00
Tyler Griffin,Louisiana-Monroe,Marsh,UL-Mon,-,-,331,2.78,340,4.28,18.83,1.50,12.6,0.15,0.00,0.00,0.0,0.00
Alante Brown,Michigan State,Ind,Ind,-,-,332,2.75,335,4.42,21.83,1.67,13.1,0.08,0.67,0.25,2.7,0.00
Arian Smith,Georgia,Fla,Fla,-,-,333,2.73,358,3.73,15.91,1.00,15.9,0.18,0.45,0.09,5.0,0.00
Tyler King,Wyoming,NM,Wyo,-,-,334,2.72,331,4.54,17.53,1.82,9.6,0.16,0.24,0.08,3.0,0.00
Troy Stellato,Clemson,Lou,Lou,-,-,335,2.72,302,5.25,22.29,2.53,8.8,0.08,0.00,0.00,0.0,0.00
Ahmari Huggins-Bruce,South Carolina,TexA&M,TexA&M,-,-,336,2.71,339,4.29,21.75,1.58,13.8,0.08,0.33,0.08,4.1,0.00
Javoni Gardere,UTEP,MiddTn,MiddTn,-,-,337,2.69,346,4.23,21.77,1.54,14.1,0.09,0.00,0.00,0.0,0.00
Jackson Meeks,Syracuse,VaTech,VaTech,-,-,338,2.67,342,4.27,20.70,1.60,12.9,0.10,0.00,0.00,0.0,0.00
Emari White,UTEP,MiddTn,MiddTn,-,-,339,2.65,341,4.27,20.92,1.62,12.9,0.08,0.73,0.16,4.6,0.00
Chris Marshall,Boise State,SDSU,SDSU,-,-,340,2.64,360,3.64,16.42,1.00,16.4,0.17,0.00,0.00,0.0,0.00
Jordyn Tyson,Arizona State,OkSt,AriSt,-,-,341,2.64,330,4.60,21.89,1.96,11.2,0.08,0.00,0.00,0.0,0.00
Zeriah Beason,Troy,CoastC,CoastC,-,-,342,2.60,347,4.19,20.74,1.59,13.0,0.09,0.00,0.00,0.0,0.00
Bryce Childress,Western Kentucky,KennSt,KennSt,-,-,343,2.60,336,4.37,20.74,1.76,11.8,0.09,0.00,0.00,0.0,0.00
Jack Bech,TCU,Baylor,TCU,-,-,344,2.58,338,4.32,20.84,1.74,12.0,0.08,0.24,0.24,1.0,0.00
Chimere Dike,Florida,UGa,Fla,-,-,345,2.57,329,4.62,21.29,2.05,10.4,0.07,0.00,0.00,0.0,0.00
Loic Fouonji,Vanderbilt,Auburn,Vandy,-,-,346,2.56,351,3.99,21.15,1.42,14.9,0.08,0.00,0.00,0.0,0.00
Terry Lockett,Eastern Michigan,Toledo,Toledo,-,-,347,2.56,327,4.64,19.91,2.09,9.5,0.09,0.43,0.09,4.8,0.00
Joseph Griffin,Wisconsin,Iowa,Wisc,-,-,348,2.55,348,4.17,20.31,1.63,12.5,0.09,0.00,0.00,0.0,0.00
Censere Lee,Pittsburgh,SMU,Pitt,-,-,349,2.52,337,4.36,20.54,1.85,11.1,0.08,0.00,0.00,0.0,0.00
Rashid Williams,Washington,USC,USC,-,-,350,2.50,332,4.47,19.89,1.97,10.1,0.09,0.00,0.00,0.0,0.00
Justin Kimber,Louisiana-Monroe,Marsh,UL-Mon,-,-,351,2.48,352,3.98,19.13,1.50,12.8,0.09,0.00,0.00,0.0,0.00
Wesley Grimes,North Carolina State,Stan,Stan,-,-,352,2.44,362,3.48,16.14,1.03,15.7,0.14,0.00,0.00,0.0,0.00
Jared Roznos,Air Force,Army,AF,-,-,353,2.43,378,3.12,16.81,0.69,24.4,0.13,0.00,0.00,0.0,0.00
Jordan Brown,Texas Tech,IaSt,TxTch,-,-,354,2.38,354,3.96,19.03,1.58,12.0,0.08,0.00,0.00,0.0,0.00
Kaden Wetjen,Iowa,Wisc,Wisc,-,-,355,2.38,350,4.02,19.07,1.64,11.6,0.07,0.43,0.07,6.1,0.00
Frank Ladson,Massachusetts,MissSt,UMass,-,-,356,2.35,349,4.05,17.50,1.70,10.3,0.10,0.00,0.00,0.0,0.00
Brandon Inniss,Ohio State,PSU,OhioSt,-,-,357,2.31,364,3.46,17.43,1.14,15.3,0.10,0.00,0.00,0.0,0.00
Casey Reynolds,Army,AF,AF,-,-,358,2.30,366,3.41,18.52,1.11,16.7,0.07,0.00,0.00,0.0,0.00
Braylin Presley,Tulsa,UAB,Tulsa,-,-,359,2.27,345,4.23,17.80,1.96,9.1,0.08,0.00,0.00,0.0,0.00
Jayden Ballard,Ohio State,PSU,OhioSt,-,-,360,2.22,368,3.38,17.17,1.17,14.7,0.08,0.00,0.00,0.0,0.00
Ross Fournet,Florida International,NMSt,NMSt,-,-,361,2.22,357,3.76,17.35,1.54,11.3,0.08,0.00,0.00,0.0,0.00
Mike Matthews,Tennessee,Kty,Kty,-,-,362,2.21,363,3.48,16.64,1.27,13.1,0.09,0.00,0.00,0.0,0.00
Le'Meke Brockington,Minnesota,Ill,Minn,-,-,363,2.19,374,3.19,13.29,1.00,13.3,0.14,0.00,0.00,0.0,0.00
Cyrus Allen,Texas A&M,SCar,TexA&M,-,-,364,2.17,370,3.31,17.14,1.14,15.0,0.07,0.29,0.07,4.1,0.00
Blake Bohannon,Kennesaw State,WestKy,KennSt,-,-,365,2.14,359,3.68,17.05,1.54,11.1,0.07,0.00,0.00,0.0,0.00
Stephen Gosnell,Virginia Tech,Syr,VaTech,-,-,366,2.13,367,3.39,16.89,1.26,13.4,0.07,0.00,0.00,0.0,0.00
Kentron Poitier,Florida State,UNC,UNC,-,-,367,2.12,384,2.98,16.93,0.86,19.7,0.07,0.00,0.00,0.0,0.00
Andrew Sowinski,Purdue,NW,NW,-,-,368,2.11,355,3.77,21.08,1.67,12.6,0.00,0.00,0.00,0.0,0.00
Caleb Coombs,Florida Atlantic,USF,USF,-,-,369,2.09,343,4.27,15.45,2.18,7.1,0.09,0.00,0.00,0.0,0.00
Samario Rudolph,Jacksonville State,Lib,JacSt,-,-,370,2.09,344,4.25,16.31,2.15,7.6,0.08,0.00,0.00,0.0,0.00
Xavier Guillory,Arizona State,OkSt,AriSt,-,-,371,2.07,361,3.53,15.65,1.46,10.7,0.08,0.16,0.08,2.0,0.00
Nathan Kent,Navy,Rice,Navy,-,-,372,2.07,398,2.71,11.12,0.64,17.4,0.16,0.00,0.00,0.0,0.00
Dylan Wright,TCU,Baylor,TCU,-,-,373,2.06,383,2.99,12.00,0.93,12.9,0.14,0.00,0.00,0.0,0.00
Alex Capka-Jones,Illinois,Minn,Minn,-,-,374,2.02,388,2.97,10.53,0.95,11.1,0.11,3.37,1.05,3.2,0.00
Adam Randall,Clemson,Lou,Lou,-,-,375,2.02,356,3.77,20.25,1.75,11.6,0.00,0.00,0.00,0.0,0.00
Creed Whittemore,Mississippi State,UMass,UMass,-,-,376,2.02,369,3.36,13.33,1.33,10.0,0.11,0.22,0.11,2.0,0.00
Bobby Golden,Akron,Buff,Buff,-,-,377,2.01,365,3.46,14.91,1.46,10.2,0.09,0.00,0.00,0.0,0.00
Jaedon Wilson,Arkansas,Miss,Miss,-,-,378,2.00,379,3.12,14.24,1.12,12.7,0.08,0.96,0.16,6.0,0.00
Malachi Riley,Arizona,UCF,Ari,-,-,379,1.99,377,3.13,14.19,1.14,12.4,0.10,0.00,0.00,0.0,0.00
Miles Cross,Indiana,MSU,Ind,-,-,380,1.97,375,3.19,14.52,1.22,11.9,0.09,0.00,0.00,0.0,0.00
Micah Bell,Vanderbilt,Auburn,Vandy,-,-,381,1.92,386,2.97,13.52,1.05,12.9,0.10,0.00,0.00,0.0,0.00
Cataurus Hicks,Louisville,Clem,Lou,-,-,382,1.92,372,3.21,14.93,1.29,11.6,0.07,0.00,0.00,0.0,0.00
Sam Jackson V,Auburn,Vandy,Vandy,-,-,383,1.90,373,3.20,13.00,1.30,10.0,0.10,0.00,0.00,0.0,0.00
Fredrick Moore,Michigan,Oregon,Oregon,-,-,384,1.90,380,3.11,12.96,1.22,10.6,0.09,0.78,0.17,4.6,0.00
Tyler Williams,Minnesota,Ill,Minn,-,-,385,1.90,392,2.94,13.24,1.05,12.6,0.10,0.00,0.00,0.0,0.00
