,,,Week 4 Game,,,,Fantasy,Receiving,,,Rushing,,
24,Tank Dell,HOU,JAX,-,-,,8.50,4.73,60.02,0.35,0.71,4.02,0.00
25,George Pickens,PIT,IND,-,-,,8.36,4.11,62.01,0.35,0.12,0.58,0.00
26,Davante Adams,LV,CLE,-,-,,8.26,5.18,61.92,0.34,0.06,0.28,0.00
27,Zay Flowers,BAL,BUF,-,-,,8.24,4.96,57.04,0.37,0.49,3.12,0.00
28,Jayden Reed,GB,MIN,-,-,,8.13,4.36,54.39,0.31,0.80,4.67,0.06
29,Christian Kirk,JAX,HOU,-,-,,8.13,4.68,59.61,0.35,0.12,0.64,0.00
30,Rome Odunze,CHI,LAR,-,-,,8.03,4.31,58.32,0.36,0.06,0.42,0.00
31,Jordan Addison,MIN,GB,-,-,,7.97,4.11,56.97,0.36,0.18,1.09,0.00
32,Malik Nabers,NYG,DAL,-,-,,7.96,4.30,58.35,0.34,0.11,0.85,0.00
33,Keenan Allen,CHI,LAR,-,-,,7.85,5.06,56.19,0.36,0.12,0.66,0.00
34,Michael Pittman,IND,PIT,-,-,,7.79,5.32,59.59,0.30,0.06,0.30,0.00
35,Chris Godwin,TB,PHI,-,-,,7.64,5.10,57.48,0.29,0.23,1.53,0.00
36,Terry McLaurin,WAS,ARI,-,-,,7.47,4.35,57.55,0.28,0.06,0.34,0.00
37,Calvin Ridley,TEN,MIA,-,-,,7.45,3.95,53.48,0.32,0.32,1.84,0.00
38,Christian Watson,GB,MIN,-,-,,7.16,3.48,47.72,0.37,0.31,1.65,0.00
39,Rashee Rice,KC,LAC,-,-,,7.07,4.67,50.40,0.33,0.11,0.49,0.00
40,Xavier Worthy,KC,LAC,-,-,,7.07,3.66,49.00,0.34,0.17,1.26,0.00
41,Marquise Brown,KC,LAC,-,-,,6.78,3.51,48.93,0.30,0.18,0.83,0.00
42,DeAndre Hopkins,TEN,MIA,-,-,,6.53,3.90,46.76,0.30,0.12,0.49,0.00
43,Romeo Doubs,GB,MIN,-,-,,6.45,3.70,46.15,0.30,0.06,0.30,0.00
44,Jameson Williams,DET,SEA,-,-,,6.45,3.22,45.73,0.28,0.34,1.98,0.00
45,Dontayvion Wicks,GB,MIN,-,-,,6.36,3.19,41.65,0.35,0.21,0.97,0.00
46,Mike Williams,NYJ,DEN,-,-,,6.35,3.29,45.16,0.30,0.06,0.30,0.00
47,Brian Thomas,JAX,HOU,-,-,,6.21,3.46,44.43,0.28,0.11,0.85,0.00
48,Ladd McConkey,LAC,KC,-,-,,6.21,3.47,42.25,0.32,0.05,0.60,0.00
49,Tyler Lockett,SEA,DET,-,-,,6.20,3.69,44.28,0.29,0.06,0.29,0.00
50,Jaxon Smith-Njigba,SEA,DET,-,-,,6.06,3.95,42.57,0.29,0.12,0.59,0.00
51,Brandin Cooks,DAL,NYG,-,-,,5.96,3.26,40.57,0.30,0.18,1.03,0.00
52,Ricky Pearsall,SF,NE,-,-,,5.96,3.26,39.28,0.32,0.19,1.09,0.00
53,Gabe Davis,JAX,HOU,-,-,,5.91,3.08,42.64,0.27,0.05,0.27,0.00
54,Keon Coleman,BUF,BAL,-,-,,5.88,3.17,41.72,0.28,0.06,0.28,0.00
55,Jerry Jeudy,CLE,LV,-,-,,5.87,3.27,41.80,0.27,0.11,0.71,0.00
56,Khalil Shakir,BUF,BAL,-,-,,5.81,3.45,40.84,0.28,0.06,0.45,0.00
57,Courtland Sutton,DEN,NYJ,-,-,,5.73,3.13,42.07,0.25,0.05,0.25,0.00
58,Xavier Legette,CAR,CIN,-,-,,5.64,3.13,40.15,0.25,0.19,1.25,0.00
59,Curtis Samuel,BUF,BAL,-,-,,5.57,3.26,36.26,0.20,0.65,4.41,0.05
60,Malachi Corley,NYJ,DEN,-,-,,5.56,3.44,36.31,0.28,0.41,2.48,0.00
61,Jahan Dotson,PHI,TB,-,-,,5.54,3.06,39.74,0.25,0.08,0.66,0.00
62,Joshua Palmer,LAC,KC,-,-,,5.53,2.95,36.92,0.30,0.05,0.35,0.00
63,Rashid Shaheed,NO,ATL,-,-,,5.44,2.85,38.36,0.22,0.44,2.85,0.00
64,Roman Wilson,PIT,IND,-,-,,5.43,2.89,38.82,0.23,0.23,1.68,0.00
65,Jakobi Meyers,LV,CLE,-,-,,5.40,3.42,38.64,0.23,0.23,1.20,0.00
66,Josh Downs,IND,PIT,-,-,,5.39,3.49,38.92,0.23,0.17,1.22,0.00
67,Michael Wilson,ARI,WAS,-,-,,5.31,2.87,38.38,0.24,0.06,0.30,0.00
68,Diontae Johnson,CAR,CIN,-,-,,5.26,3.81,39.91,0.20,0.10,0.64,0.00
69,Adonai Mitchell,IND,PIT,-,-,,5.25,2.93,38.24,0.23,0.06,0.47,0.00
70,Troy Franklin,DEN,NYJ,-,-,,5.12,2.87,35.22,0.26,0.09,0.35,0.00
71,Darnell Mooney,ATL,NO,-,-,,5.11,2.75,37.11,0.22,0.11,0.82,0.00
72,Jermaine Burton,CIN,CAR,-,-,,5.00,2.72,34.33,0.25,0.06,0.62,0.00
73,Wan'Dale Robinson,NYG,DAL,-,-,,4.93,3.23,33.07,0.22,0.56,3.07,0.00
74,Quentin Johnston,LAC,KC,-,-,,4.90,2.78,34.84,0.23,0.06,0.34,0.00
75,Rashod Bateman,BAL,BUF,-,-,,4.80,2.66,33.95,0.23,0.06,0.29,0.00
76,Ja'Lynn Polk,NE,SF,-,-,,4.73,2.86,33.95,0.21,0.05,0.74,0.00
77,Marvin Mims,DEN,NYJ,-,-,,4.73,2.45,33.76,0.20,0.20,1.56,0.00
78,Devontez Walker,BAL,BUF,-,-,,4.70,2.60,31.99,0.24,0.08,0.57,0.00
79,DeMario Douglas,NE,SF,-,-,,4.66,3.03,33.38,0.19,0.29,1.78,0.00
80,Adam Thielen,CAR,CIN,-,-,,4.60,3.36,33.64,0.20,0.05,0.35,0.00
81,Jalen McMillan,TB,PHI,-,-,,4.45,2.90,30.77,0.21,0.16,1.16,0.00
82,Greg Dortch,ARI,WAS,-,-,,4.26,3.16,31.00,0.17,0.29,1.44,0.00
83,Darius Slayton,NYG,DAL,-,-,,4.17,2.16,31.22,0.17,0.06,0.28,0.00
84,Tyler Boyd,TEN,MIA,-,-,,3.86,2.67,27.94,0.17,0.12,0.46,0.00
85,Odell Beckham,MIA,TEN,-,-,,3.81,2.11,26.26,0.19,0.06,0.43,0.00
86,Zay Jones,ARI,WAS,-,-,,3.78,2.25,26.59,0.18,0.12,0.41,0.00
87,Elijah Moore,CLE,LV,-,-,,3.62,2.24,24.30,0.18,0.24,1.06,0.00
88,Kendrick Bourne,NE,SF,-,-,,3.58,2.03,25.61,0.16,0.10,0.62,0.00
89,Demarcus Robinson,LAR,CHI,-,-,,3.56,1.87,23.20,0.20,0.04,0.44,0.00
90,K.J. Osborn,NE,SF,-,-,,3.21,1.72,22.22,0.16,0.05,0.31,0.00
91,Javon Baker,NE,SF,-,-,,3.18,1.84,22.35,0.14,0.14,1.01,0.00
92,DJ Chark,LAC,KC,-,-,,3.08,1.72,22.71,0.13,0.04,0.31,0.00
93,Jalen Tolbert,DAL,NYG,-,-,,3.04,1.86,21.63,0.14,0.05,0.33,0.00
94,Jalin Hyatt,NYG,DAL,-,-,,3.01,1.48,22.12,0.13,0.06,0.19,0.00
95,Tyler Scott,CHI,LAR,-,-,,3.00,1.66,18.79,0.15,0.45,2.19,0.00
96,Marquez Valdes-Scantling,BUF,BAL,-,-,,2.97,1.27,19.20,0.17,0.08,0.25,0.00
97,A.T. Perry,NO,ATL,-,-,,2.87,1.46,20.65,0.13,0.07,0.26,0.00
98,Tre Tucker,LV,CLE,-,-,,2.81,1.66,17.76,0.14,0.32,1.94,0.00
99,Noah Brown,HOU,JAX,-,-,,2.75,1.32,18.27,0.15,0.07,0.22,0.00
100,Josh Reynolds,DEN,NYJ,-,-,,2.73,1.61,20.47,0.11,0.05,0.27,0.00
101,Jake Bobo,SEA,DET,-,-,,2.71,1.45,17.85,0.15,0.07,0.29,0.00
102,Treylon Burks,TEN,MIA,-,-,,2.69,1.47,19.08,0.11,0.26,1.25,0.00
103,Malik Washington,MIA,TEN,-,-,,2.65,1.44,18.39,0.11,0.22,1.55,0.00
104,Jauan Jennings,SF,NE,-,-,,2.59,1.49,18.26,0.12,0.04,0.40,0.00
105,Van Jefferson,PIT,IND,-,-,,2.58,1.40,17.87,0.12,0.12,0.70,0.00
106,Alec Pierce,IND,PIT,-,-,,2.57,1.27,19.42,0.10,0.05,0.25,0.00
107,Jonathan Mingo,CAR,CIN,-,-,,2.53,1.47,17.61,0.12,0.04,0.46,0.00
108,Cedric Tillman,CLE,LV,-,-,,2.52,1.33,17.72,0.12,0.06,0.30,0.00
109,Trey Palmer,TB,PHI,-,-,,2.49,1.45,17.87,0.10,0.21,1.04,0.00
110,Kalif Raymond,DET,SEA,-,-,,2.44,1.29,16.16,0.10,0.36,2.26,0.00
111,KJ Hamler,BUF,BAL,-,-,,2.41,1.13,15.69,0.13,0.13,0.63,0.00
112,Andrei Iosivas,CIN,CAR,-,-,,2.36,1.33,16.66,0.11,0.04,0.38,0.00
113,Cedrick Wilson,NO,ATL,-,-,,2.29,1.26,15.95,0.11,0.06,0.34,0.00
114,Parker Washington,JAX,HOU,-,-,,2.25,1.38,14.81,0.12,0.12,0.46,0.00
115,Calvin Austin,PIT,IND,-,-,,2.20,1.32,14.15,0.09,0.40,2.43,0.00
116,Dyami Brown,WAS,ARI,-,-,,2.13,1.20,14.36,0.11,0.11,0.33,0.00
117,Chris Moore,ARI,WAS,-,-,,2.11,1.12,14.04,0.10,0.20,1.02,0.00
118,Brenden Rice,LAC,KC,-,-,,2.05,1.13,14.12,0.10,0.10,0.41,0.00
119,Allen Lazard,NYJ,DEN,-,-,,2.02,0.98,13.41,0.11,0.11,0.22,0.00
120,Mecole Hardman,KC,LAC,-,-,,1.99,0.94,12.26,0.09,0.34,2.21,0.00
121,Tutu Atwell,LAR,CHI,-,-,,1.90,1.13,14.37,0.06,0.18,1.01,0.00
122,Braxton Berrios,MIA,TEN,-,-,,1.90,1.30,12.94,0.09,0.09,0.69,0.00
123,Bo Melton,GB,MIN,-,-,,1.90,0.92,12.08,0.11,0.04,0.32,0.00
124,Justin Watson,KC,LAC,-,-,,1.85,1.00,13.08,0.09,0.00,0.00,0.00
125,Robert Woods,HOU,JAX,-,-,,1.84,1.23,12.62,0.09,0.09,0.38,0.00
126,Kadarius Toney,KC,LAC,-,-,,1.70,0.85,10.39,0.06,0.48,2.96,0.00
127,David Bell,CLE,LV,-,-,,1.68,1.10,11.67,0.08,0.08,0.34,0.00
128,Tim Patrick,DEN,NYJ,-,-,,1.61,0.95,11.66,0.07,0.05,0.22,0.00
129,Russell Gage,BAL,BUF,-,-,,1.60,0.90,10.31,0.09,0.09,0.27,0.00
130,Xavier Hutchinson,HOU,JAX,-,-,,1.56,0.87,10.84,0.06,0.19,1.18,0.00
131,Donovan Peoples-Jones,DET,SEA,-,-,,1.55,0.83,11.59,0.06,0.06,0.26,0.00
132,D.J. Montgomery,IND,PIT,-,-,,1.54,0.96,11.47,0.06,0.06,0.36,0.00
133,Brandon Johnson,DEN,NYJ,-,-,,1.54,0.81,9.99,0.08,0.08,0.56,0.00
134,Quez Watkins,PIT,IND,-,-,,1.52,0.81,11.28,0.06,0.06,0.29,0.00
135,Nelson Agholor,BAL,BUF,-,-,,1.51,0.81,10.02,0.08,0.08,0.24,0.00
136,Rakim Jarrett,TB,PHI,-,-,,1.45,0.82,10.30,0.06,0.12,0.59,0.00
137,Isaiah Hodgins,NYG,DAL,-,-,,1.45,0.81,10.65,0.06,0.06,0.23,0.00
138,KaVontae Turpin,DAL,NYG,-,-,,1.45,0.66,7.49,0.06,0.54,3.38,0.00
139,Johnny Wilson,PHI,TB,-,-,,1.44,0.88,10.48,0.06,0.06,0.31,0.00
140,John Metchie,HOU,JAX,-,-,,1.41,0.87,10.04,0.06,0.06,0.50,0.00
141,Xavier Gipson,NYJ,DEN,-,-,,1.40,0.85,9.16,0.06,0.24,1.27,0.00
142,Nick Westbrook-Ikhine,TEN,MIA,-,-,,1.39,0.73,10.08,0.06,0.06,0.22,0.00
143,Charlie Jones,CIN,CAR,-,-,,1.39,0.78,10.00,0.06,0.06,0.30,0.00
144,Derius Davis,LAC,KC,-,-,,1.38,0.67,8.47,0.06,0.28,1.68,0.00
145,Jacob Cowing,SF,NE,-,-,,1.36,0.74,8.98,0.07,0.07,0.40,0.00
146,Cornelius Johnson,LAC,KC,-,-,,1.33,0.64,9.65,0.06,0.00,0.00,0.00
147,Parris Campbell,PHI,TB,-,-,,1.32,0.85,9.26,0.06,0.06,0.30,0.00
148,Brandon Powell,MIN,GB,-,-,,1.28,0.79,7.93,0.06,0.22,1.29,0.00
149,Jason Brownlee,NYJ,DEN,-,-,,1.25,0.69,8.66,0.06,0.06,0.19,0.00
150,Ronnie Bell,SF,NE,-,-,,1.25,0.71,8.64,0.06,0.06,0.26,0.00
151,Ainias Smith,PHI,TB,-,-,,1.24,0.66,8.41,0.06,0.06,0.36,0.00
152,Ray-Ray McCloud,ATL,NO,-,-,,1.24,0.71,7.78,0.06,0.18,1.05,0.00
153,Antoine Green,DET,SEA,-,-,,1.24,0.75,8.84,0.06,0.00,0.00,0.00
154,Malik Heath,GB,MIN,-,-,,1.24,0.67,8.02,0.07,0.07,0.22,0.00
155,Olamide Zaccheaus,WAS,ARI,-,-,,1.23,0.69,8.43,0.06,0.06,0.29,0.00
156,Trent Sherfield,MIN,GB,-,-,,1.23,0.71,9.08,0.05,0.05,0.22,0.00
157,Jamari Thrash,CLE,LV,-,-,,1.22,0.64,8.20,0.06,0.06,0.35,0.00
158,Skyy Moore,KC,LAC,-,-,,1.22,0.75,8.06,0.06,0.12,0.56,0.00
159,Tahj Washington,MIA,TEN,-,-,,1.21,0.71,8.50,0.06,0.00,0.00,0.00
160,Bub Means,NO,ATL,-,-,,1.19,0.69,8.32,0.06,0.00,0.00,0.00
161,Ryan Flournoy,DAL,NYG,-,-,,1.15,0.69,7.90,0.06,0.00,0.00,0.00
162,Jordan Whittington,LAR,CHI,-,-,,1.14,0.67,7.82,0.06,0.00,0.00,0.00
163,Casey Washington,ATL,NO,-,-,,1.13,0.60,7.67,0.06,0.00,0.00,0.00
164,Trenton Irwin,CIN,CAR,-,-,,1.13,0.57,7.49,0.06,0.06,0.25,0.00
165,Marcus Rosemy-Jacksaint,WAS,ARI,-,-,,1.12,0.57,7.22,0.06,0.06,0.34,0.00
166,Tejhaun Palmer,ARI,WAS,-,-,,1.12,0.68,7.59,0.06,0.00,0.00,0.00
167,Zach Pascal,ARI,WAS,-,-,,1.11,0.55,7.27,0.06,0.06,0.24,0.00
168,Michael Woods,CLE,LV,-,-,,1.10,0.54,7.17,0.06,0.06,0.24,0.00
169,Chris Conley,SF,NE,-,-,,1.08,0.56,6.96,0.06,0.06,0.25,0.00
170,Kayshon Boutte,NE,SF,-,-,,1.08,0.60,7.54,0.05,0.05,0.27,0.00
171,Jalen Guyton,LV,CLE,-,-,,1.07,0.52,6.86,0.06,0.06,0.23,0.00
172,Luke McCaffrey,WAS,ARI,-,-,,1.07,0.72,7.89,0.04,0.08,0.38,0.00
173,Mack Hollins,BUF,BAL,-,-,,1.07,0.56,7.14,0.06,0.00,0.00,0.00
174,David Moore,CAR,CIN,-,-,,1.06,0.49,7.29,0.05,0.05,0.27,0.00
175,Ben Skowronek,HOU,JAX,-,-,,1.05,0.54,6.65,0.06,0.06,0.24,0.00
176,Allen Robinson,NYG,DAL,-,-,,1.04,0.64,6.60,0.06,0.06,0.23,0.00
177,Deonte Harty,BAL,BUF,-,-,,1.03,0.49,5.79,0.06,0.18,0.91,0.00
178,Isaiah McKenzie,NYG,DAL,-,-,,1.02,0.62,6.02,0.06,0.11,0.56,0.00
179,Justyn Ross,KC,LAC,-,-,,1.01,0.50,6.48,0.06,0.00,0.00,0.00
180,Danny Gray,SF,NE,-,-,,0.99,0.45,6.01,0.06,0.06,0.26,0.00
181,Anthony Gould,IND,PIT,-,-,,0.97,0.50,6.10,0.06,0.00,0.00,0.00
182,Devaughn Vele,DEN,NYJ,-,-,,0.97,0.54,6.66,0.05,0.00,0.00,0.00
183,Tyquan Thornton,NE,SF,-,-,,0.96,0.47,6.16,0.05,0.11,0.42,0.00
184,Ashton Dulin,IND,PIT,-,-,,0.96,0.51,5.80,0.06,0.06,0.23,0.00
185,Tim Jones,JAX,HOU,-,-,,0.93,0.46,5.47,0.06,0.06,0.23,0.00
186,Equanimeous St. Brown,NO,ATL,-,-,,0.89,0.39,5.07,0.06,0.06,0.22,0.00
187,Jalen Reagor,NE,SF,-,-,,0.86,0.41,5.42,0.05,0.05,0.20,0.00
188,Laviska Shenault,SEA,DET,-,-,,0.71,0.35,4.05,0.00,0.65,3.05,0.00
189,Jha'Quan Jackson,TEN,MIA,-,-,,0.71,0.69,7.12,0.00,0.00,0.00,0.00
190,Kyle Philips,TEN,MIA,-,-,,0.58,0.57,5.68,0.00,0.00,0.14,0.00
191,Byron Pringle,WAS,ARI,-,-,,0.54,0.44,5.11,0.00,0.00,0.29,0.00
192,Devin Duvernay,JAX,HOU,-,-,,0.47,0.31,3.95,0.00,0.12,0.74,0.00
193,Tylan Wallace,BAL,BUF,-,-,,0.44,0.33,4.18,0.00,0.07,0.26,0.00
194,Scotty Miller,PIT,IND,-,-,,0.42,0.31,3.95,0.00,0.06,0.25,0.00
195,Terrace Marshall,CAR,CIN,-,-,,0.41,0.30,3.84,0.00,0.06,0.24,0.00
196,Dee Eskridge,SEA,DET,-,-,,0.35,0.22,3.13,0.00,0.06,0.34,0.00
197,Ryan Miller,TB,PHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
198,Bryce Oliver,TEN,MIA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
199,Josh Ali,ATL,NO,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
200,Peter LeBlanc,CHI,LAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
201,Mason Tipton,NO,ATL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
202,Raleigh Webb,TB,PHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
203,Kawaan Baker,NE,SF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
204,Steven Sims,HOU,JAX,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
205,Andre Baccellia,ARI,WAS,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
206,Alex Bachman,LV,CLE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
207,Kevin Austin,NO,ATL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
208,Ayir Asante,NYG,DAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
209,Kazmeir Allen,WAS,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
210,Marcus Riley,NYJ,DEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
211,Daylen Baldwin,ARI,WAS,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
212,Ty Scott,SEA,DET,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
213,Michael Bandy,DEN,NYJ,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
214,Drake Stoops,LAR,CHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
215,Tyron Billy-Johnson,DAL,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
216,David Wallis,NE,SF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
217,Chris Blair,ATL,NO,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
218,Isaiah Williams,DET,SEA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
219,Miles Boykin,NYG,DAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
220,Tanner Knue,TB,PHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
221,Phillip Brooks,KC,LAC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
222,Lance McCutcheon,NYJ,DEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223,Jalen Brooks,DAL,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224,Stanley Morgan,NO,ATL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
225,Ahmarean Brown,CLE,LV,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
226,Cornell Powell,KC,LAC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
227,Martavis Bryant,WAS,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
228,Braylon Sanders,MIA,TEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
229,Cole Burgess,CIN,CAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
230,Sterling Shepard,TB,PHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
231,Deontay Burnett,DAL,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
232,Brandon Smith,NYJ,DEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
233,Je'Quan Burton,MIA,TEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
234,Trent Taylor,SF,NE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
235,Hakeem Butler,CIN,CAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
236,Brycen Tremayne,WAS,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
237,Terrell Bynum,LV,CLE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
238,Austin Watkins,PHI,TB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
239,Damiere Byrd,BUF,BAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
240,Sam Wiglusz,LAR,CHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
241,Deon Cain,BUF,BAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
242,Isaiah Wooden,LAC,KC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
243,Jalon Calhoun,DET,SEA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
244,Keith Kirkwood,BAL,BUF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
245,Devin Carter,CAR,CIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
246,Matt Landers,NE,SF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
247,DeAndre Carter,CHI,LAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
248,Tay Martin,SF,NE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
249,Quintez Cephus,HOU,JAX,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
250,Racey McMath,DAL,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
251,Joshua Cephus,JAX,HOU,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
252,Denzel Mims,JAX,HOU,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
253,Irvin Charles,NYJ,DEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
254,Jalen Nailor,MIN,GB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
255,Dan Chisena,ARI,WAS,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
256,Dante Pettis,CHI,LAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
257,Robbie Chosen,SF,NE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
258,Kendric Pryor,CIN,CAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
259,Tyrie Cleveland,IND,PIT,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
260,John Ross,PHI,TB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
261,Jalen Coker,CAR,CIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
262,Sam Schnee,TEN,MIA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
263,Elijah Cooks,JAX,HOU,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
264,Tyrell Shavers,BUF,BAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
265,Jacob Copeland,PIT,IND,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
266,David Sills,DEN,NYJ,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
267,Chase Cota,NYG,DAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
268,Xavier Smith,LAR,CHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
269,Britain Covey,PHI,TB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
270,Willie Snead,MIA,TEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
271,River Cracraft,MIA,TEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
