,,,Week 10 Game,,,,Fantasy,Receiving,,,Rushing,,
67,Mo Alie-Cox,IND,BUF,-,-,,0.97,0.57,6.06,0.06,0.00,0.00,0.00
68,Will Dissly,LAC,TEN,-,-,,0.95,0.58,5.93,0.06,0.00,0.00,0.00
69,Jody Fortson,MIA,LAR,-,-,,0.95,0.56,5.90,0.06,0.00,0.00,0.00
70,Jack Stoll,NYG,CAR,-,-,,0.93,0.54,5.74,0.06,0.00,0.00,0.00
71,Josh Oliver,MIN,JAX,-,-,,0.93,0.60,6.30,0.05,0.00,0.00,0.00
72,Luke Schoonmaker,DAL,PHI,-,-,,0.89,0.49,5.28,0.06,0.00,0.00,0.00
73,Stone Smartt,LAC,TEN,-,-,,0.88,0.47,5.16,0.06,0.00,0.00,0.00
74,Austin Hooper,NE,CHI,-,-,,0.87,0.58,5.70,0.05,0.00,0.00,0.00
75,Cole Turner,WAS,PIT,-,-,,0.85,0.45,4.92,0.06,0.00,0.00,0.00
76,Quintin Morris,BUF,IND,-,-,,0.84,0.48,4.79,0.06,0.00,0.00,0.00
77,Connor Heyward,PIT,WAS,-,-,,0.37,0.33,3.65,0.00,0.00,0.00,0.00
78,Ian Thomas,CAR,NYG,-,-,,0.35,0.32,3.54,0.00,0.00,0.00,0.00
79,Charlie Kolar,BAL,CIN,-,-,,0.30,0.29,3.00,0.00,0.00,0.00,0.00
80,Josiah Deguara,JAX,MIN,-,-,,0.30,0.29,2.97,0.00,0.00,0.00,0.00
81,John Bates,WAS,PIT,-,-,,0.28,0.28,2.82,0.00,0.00,0.00,0.00
82,Sammis Reyes,MIN,JAX,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
83,Drew Ogletree,IND,BUF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
84,MyCole Pruitt,PIT,WAS,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
85,Jordan Matthews,CAR,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
86,Jordan Murray,IND,BUF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
87,Steven Stilianos,TEN,LAC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
88,David Wells,TB,SF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
89,Sal Cannella,TB,SF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90,Stephen Carlson,CHI,NE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
91,Kenny Yeboah,NYJ,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
92,Jake Tonges,SF,TB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,Colson Yankoff,WAS,PIT,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
94,Brayden Willis,SF,TB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
95,Mitchell Wilcox,NE,CHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
96,Eric Saubert,SF,TB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
97,McCallan Castles,PHI,DAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
98,Matt Sokol,PIT,WAS,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99,Tanner Conner,MIA,LAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
100,Tanner Taula,TB,SF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
101,Baylor Cupp,KC,DEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
102,Chris Manhertz,NYG,CAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
103,Zach Davidson,BUF,IND,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
104,Tre' McKitty,BUF,IND,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
105,Ross Dwelley,ATL,NO,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
106,Nick Muse,MIN,JAX,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
107,Mason Fairchild,NO,ATL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,La'Michael Pettway,NE,CHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
109,Princeton Fant,DAL,PHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
110,Kevin Rader,NO,ATL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
111,Luke Farrell,JAX,MIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
112,Armani Rogers,PHI,DAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
113,Anthony Firkser,NYJ,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
114,Bernhard Seikovits,ARI,NYJ,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
115,Tucker Fisk,LAC,TEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
116,Geor'quarius Spivey,KC,DEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
117,John FitzPatrick,ATL,NO,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
118,Sage Surratt,ARI,NYJ,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
119,Kevin Foelsch,PHI,DAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
120,Logan Thomas,SF,TB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
121,Miller Forristall,LAR,MIA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
122,Hunter Long,LAR,MIA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
123,Feleipe Franks,CAR,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
124,David Martin-Robinson,TEN,LAC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
125,Cam Grandy,CIN,BAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
126,Sean McKeon,DET,HOU,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
127,N'Keal Harry,MIN,JAX,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
128,James Mitchell,DET,HOU,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
129,Zach Heins,LAC,TEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
130,Patrick Murtagh,JAX,MIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
131,Parker Hesse,DET,HOU,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
132,Thomas Odukoya,TEN,LAC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
133,Julian Hill,MIA,LAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
134,Albert Okwuegbunam,PHI,DAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
135,Alec Holler,DAL,PHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
136,Mason Pline,SF,TB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
137,Jacob Hollister,CAR,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
138,Teagan Quitoriano,HOU,DET,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
139,Jesper Horsted,CAR,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
140,Isaac Rex,LAC,TEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
141,Michael Jacobson,NO,ATL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
142,Mike Rigerman,BAL,CIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
143,E.J. Jenkins,PHI,DAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
144,Hayden Rucci,MIA,LAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
145,Neal Johnson,MIN,JAX,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
146,Lincoln Sefcik,NYJ,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
147,Nikola Kalinic,LAR,MIA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
148,Riley Sharp,BAL,CIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
149,Hunter Kampmoyer,DEN,KC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
150,Brevyn Spann-Ford,DAL,PHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
151,Dalton Keene,HOU,DET,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
152,John Stephens,DAL,PHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
153,Ko Kieft,TB,SF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
154,Austin Stogner,ATL,NO,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155,Zack Kuntz,NYJ,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
156,Tommy Sweeney,CHI,NE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
157,Cameron Latu,SF,TB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
158,Jordan Thomas,ATL,NO,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
159,Marcedes Lewis,CHI,NE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
160,Eric Tomlinson,IND,BUF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
161,Travis Vokolek,ARI,NYJ,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
162,Nick Vannett,TEN,LAC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
163,Nate Adkins,DEN,KC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
164,Jacob Warren,NE,CHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
165,Erick All,CIN,BAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
166,Blake Whiteheart,ARI,NYJ,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
167,Brenden Bates,CHI,NE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
168,Rodney Williams,PIT,WAS,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
169,Luke Benson,LAC,TEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
170,Charlie Woerner,ATL,NO,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
171,Shawn Bowman,JAX,MIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
172,Thomas Yassmin,DEN,KC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
173,Lawrence Cager,NYG,CAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
174,Shane Zylstra,DET,HOU,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
175,Grant Calcaterra,PHI,DAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
