,,,Week 7 Game,,,,Fantasy,Receiving,,,Rushing,,
33,Jelani Woods,IND,MIA,-,-,,2.27,1.43,16.07,0.11,0.00,0.00,0.00
34,Tanner Hudson,CIN,CLE,-,-,,2.23,1.44,14.51,0.13,0.00,0.00,0.00
35,Durham Smythe,MIA,IND,-,-,,2.22,1.37,13.82,0.14,0.00,0.00,0.00
36,Mike Gesicki,CIN,CLE,-,-,,2.18,1.39,15.23,0.11,0.00,0.00,0.00
37,Tyler Higbee,LAR,LV,-,-,,2.16,1.38,14.42,0.12,0.00,0.00,0.00
38,Jaheim Bell,NE,JAX,-,-,,2.01,1.23,13.53,0.11,0.00,0.00,0.00
39,Cade Stover,HOU,GB,-,-,,2.00,1.38,14.58,0.09,0.00,0.00,0.00
40,Josh Whyle,TEN,BUF,-,-,,2.00,1.31,13.40,0.11,0.00,0.00,0.00
41,Zach Ertz,WAS,CAR,-,-,,1.96,1.50,14.22,0.09,0.00,0.00,0.00
42,Brevin Jordan,HOU,GB,-,-,,1.89,1.24,12.94,0.10,0.00,0.00,0.00
43,Hayden Hurst,LAC,ARI,-,-,,1.89,1.31,13.50,0.09,0.00,0.00,0.00
44,Greg Dulcich,DEN,NO,-,-,,1.88,1.35,13.98,0.08,0.00,0.00,0.00
45,Jonnu Smith,MIA,IND,-,-,,1.68,1.12,11.35,0.09,0.00,0.00,0.00
46,Donald Parham,LAC,ARI,-,-,,1.65,0.87,9.33,0.12,0.00,0.00,0.00
47,Jeremy Ruckert,NYJ,PIT,-,-,,1.44,1.02,10.76,0.06,0.00,0.00,0.00
48,Tommy Tremble,CAR,WAS,-,-,,1.41,0.98,10.45,0.06,0.00,0.00,0.00
49,Kylen Granson,IND,MIA,-,-,,1.39,1.01,10.31,0.06,0.00,0.00,0.00
50,Johnny Mundt,MIN,DET,-,-,,1.38,0.99,10.16,0.06,0.00,0.00,0.00
51,Lucas Krull,DEN,NO,-,-,,1.25,0.84,8.91,0.06,0.00,0.00,0.00
52,Elijah Higgins,ARI,LAC,-,-,,1.24,0.86,8.78,0.06,0.00,0.00,0.00
53,Robert Tonyan,MIN,DET,-,-,,1.23,0.85,8.70,0.06,0.00,0.00,0.00
54,Darnell Washington,PIT,NYJ,-,-,,1.21,0.83,8.47,0.06,0.00,0.00,0.00
55,AJ Barner,SEA,ATL,-,-,,1.21,0.79,8.50,0.06,0.00,0.00,0.00
56,Davis Allen,LAR,LV,-,-,,1.20,0.83,8.39,0.06,0.00,0.00,0.00
57,Brenton Strange,JAX,NE,-,-,,1.19,0.82,8.25,0.06,0.00,0.00,0.00
58,Dallin Holker,NO,DEN,-,-,,1.15,0.76,7.85,0.06,0.00,0.00,0.00
59,Jared Wiley,KC,SF,-,-,,1.15,0.74,7.93,0.06,0.00,0.00,0.00
60,Drew Sample,CIN,CLE,-,-,,1.14,0.75,7.84,0.06,0.00,0.00,0.00
61,Payne Durham,TB,BAL,-,-,,1.13,0.76,7.69,0.06,0.00,0.00,0.00
62,Tanner McLachlan,CIN,CLE,-,-,,1.13,0.75,7.65,0.06,0.00,0.00,0.00
63,Adam Trautman,DEN,NO,-,-,,1.12,0.75,7.55,0.06,0.00,0.00,0.00
64,Devin Culp,TB,BAL,-,-,,1.11,0.72,7.51,0.06,0.00,0.00,0.00
65,Tip Reiman,ARI,LAC,-,-,,1.10,0.74,7.43,0.06,0.00,0.00,0.00
66,Harrison Bryant,LV,LAR,-,-,,1.06,0.68,6.96,0.06,0.00,0.00,0.00
67,Foster Moreau,NO,DEN,-,-,,1.02,0.62,6.55,0.06,0.00,0.00,0.00
68,Irv Smith,KC,SF,-,-,,1.02,0.63,6.61,0.06,0.00,0.00,0.00
69,Josh Oliver,MIN,DET,-,-,,1.01,0.62,6.50,0.06,0.00,0.00,0.00
70,Brock Wright,DET,MIN,-,-,,1.00,0.65,6.43,0.06,0.00,0.00,0.00
71,Daniel Bellinger,NYG,PHI,-,-,,1.00,0.68,7.04,0.05,0.00,0.00,0.00
72,Mo Alie-Cox,IND,MIA,-,-,,0.99,0.58,6.25,0.06,0.00,0.00,0.00
73,Jody Fortson,MIA,IND,-,-,,0.97,0.58,6.08,0.06,0.00,0.00,0.00
74,Will Dissly,LAC,ARI,-,-,,0.94,0.56,5.75,0.06,0.00,0.00,0.00
75,Jack Stoll,NYG,PHI,-,-,,0.92,0.53,5.56,0.06,0.00,0.00,0.00
76,Cole Turner,WAS,CAR,-,-,,0.87,0.46,5.05,0.06,0.00,0.00,0.00
77,Stone Smartt,LAC,ARI,-,-,,0.86,0.46,5.01,0.06,0.00,0.00,0.00
78,Austin Hooper,NE,JAX,-,-,,0.86,0.57,5.62,0.05,0.00,0.00,0.00
79,Quintin Morris,BUF,TEN,-,-,,0.86,0.50,5.04,0.06,0.00,0.00,0.00
80,Jordan Akins,CLE,CIN,-,-,,0.83,0.47,4.67,0.06,0.00,0.00,0.00
81,Pharaoh Brown,SEA,ATL,-,-,,0.79,0.42,4.34,0.06,0.00,0.00,0.00
82,Connor Heyward,PIT,NYJ,-,-,,0.36,0.32,3.55,0.00,0.00,0.00,0.00
83,Ian Thomas,CAR,WAS,-,-,,0.35,0.31,3.46,0.00,0.00,0.00,0.00
84,Charlie Kolar,BAL,TB,-,-,,0.31,0.30,3.06,0.00,0.00,0.00,0.00
85,Josiah Deguara,JAX,NE,-,-,,0.30,0.29,3.00,0.00,0.00,0.00,0.00
86,John Bates,WAS,CAR,-,-,,0.29,0.28,2.90,0.00,0.00,0.00,0.00
87,Kevin Rader,NO,DEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
88,Nick Muse,MIN,DET,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
89,La'Michael Pettway,NE,JAX,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90,David Martin-Robinson,TEN,BUF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
91,James Mitchell,DET,MIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
92,Ben Sims,GB,HOU,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93,Jordan Thomas,ATL,SEA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
94,Nick Vannett,TEN,BUF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
95,Tanner Conner,MIA,IND,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
96,Colson Yankoff,WAS,CAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
97,Kenny Yeboah,NYJ,PIT,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
98,Joel Wilson,GB,HOU,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99,Rodney Williams,PIT,NYJ,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
100,Blake Whiteheart,ARI,LAC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
101,Armani Rogers,PHI,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
102,Baylor Cupp,KC,SF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
103,Lincoln Sefcik,NYJ,PIT,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
104,Zach Davidson,BUF,TEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
105,Austin Stogner,ATL,SEA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
106,Tyler Davis,GB,HOU,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
107,David Wells,TB,BAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108,Ross Dwelley,ATL,SEA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
109,Sean McKeon,DET,MIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
110,Michael Ezeike,SEA,ATL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
111,Jordan Murray,IND,MIA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
112,Mason Fairchild,NO,DEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
113,Drew Ogletree,IND,MIA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
114,Luke Farrell,JAX,NE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
115,MyCole Pruitt,PIT,NYJ,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
116,Anthony Firkser,NYJ,PIT,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
117,Sammis Reyes,MIN,DET,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
118,Tucker Fisk,LAC,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
119,Brady Russell,SEA,ATL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
120,John FitzPatrick,ATL,SEA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
121,Riley Sharp,BAL,TB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
122,Kevin Foelsch,PHI,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
123,Geor'quarius Spivey,KC,SF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
124,Miller Forristall,LAR,LV,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
125,Messiah Swinson,GB,HOU,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
126,Cole Fotheringham,LV,LAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
127,Eric Tomlinson,IND,MIA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
128,Feleipe Franks,CAR,WAS,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
129,Chris Manhertz,NYG,PHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
130,Devon Garrison,SEA,ATL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
131,Jordan Matthews,CAR,WAS,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
132,Zach Gentry,LV,LAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
133,Tre' McKitty,BUF,TEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
134,Cam Grandy,CIN,CLE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
135,Zaire Mitchell-Paden,CLE,CIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
136,N'Keal Harry,MIN,DET,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
137,Patrick Murtagh,JAX,NE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
138,Zach Heins,LAC,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
139,Thomas Odukoya,TEN,BUF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
140,Parker Hesse,DET,MIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
141,Albert Okwuegbunam,PHI,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
142,Julian Hill,MIA,IND,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
143,Mason Pline,SF,KC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
144,Jacob Hollister,CAR,WAS,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
145,Teagan Quitoriano,HOU,GB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
146,Jesper Horsted,CAR,WAS,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
147,Isaac Rex,LAC,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
148,Michael Jacobson,NO,DEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
149,Mike Rigerman,BAL,TB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
150,E.J. Jenkins,PHI,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
151,Hayden Rucci,MIA,IND,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
152,Neal Johnson,MIN,DET,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
153,Eric Saubert,SF,KC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
154,Nikola Kalinic,LAR,LV,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
155,Bernhard Seikovits,ARI,LAC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
156,Hunter Kampmoyer,DEN,NO,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
157,John Samuel Shenker,LV,LAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
158,Dalton Keene,HOU,GB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
159,Matt Sokol,PIT,NYJ,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
160,Ko Kieft,TB,BAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
161,Steven Stilianos,TEN,BUF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
162,Zack Kuntz,NYJ,PIT,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
163,Sage Surratt,ARI,LAC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
164,Cameron Latu,SF,KC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
165,Tanner Taula,TB,BAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
166,Hunter Long,LAR,LV,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
167,Logan Thomas,SF,KC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
168,Tyler Mabry,SEA,ATL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
169,Jake Tonges,SF,KC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
170,Jacob Warren,NE,JAX,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
171,Travis Vokolek,ARI,LAC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
172,Nate Adkins,DEN,NO,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
173,Treyton Welch,CLE,CIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
174,Erick All,CIN,CLE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
175,Jack Westover,SEA,ATL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
176,Luke Benson,LAC,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
177,Mitchell Wilcox,NE,JAX,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
178,Shawn Bowman,JAX,NE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
179,Brayden Willis,SF,KC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
180,Lawrence Cager,NYG,PHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
181,Charlie Woerner,ATL,SEA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
182,Grant Calcaterra,PHI,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
183,Thomas Yassmin,DEN,NO,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
184,Sal Cannella,TB,BAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
185,Shane Zylstra,DET,MIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
186,McCallan Castles,PHI,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
