,,,Week 6 Game,,,,Fantasy,Receiving,,,Rushing,,
272,Dax Milne,LV,PIT,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
273,Simi Fehoko,LAC,DEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
274,Rondale Moore,ATL,CAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
275,Dez Fitzpatrick,PIT,LV,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
276,Samson Nacua,NO,TB,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
277,Bryce Ford-Wheaton,NYG,CIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
278,Bryce Oliver,TEN,IND,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
279,Jeff Foreman,LV,PIT,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
280,Dante Pettis,CHI,JAX,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
281,Daurice Fountain,DET,DAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
282,James Proche,CLE,PHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
283,Jaelen Gill,LAC,DEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
284,Marcus Riley,NYJ,BUF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
285,Lideatrick Griffin,LV,PIT,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
286,John Ross,PHI,CLE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
287,Kelvin Harmon,DAL,DET,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
288,Joseph Scates,JAX,CHI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
289,Tyler Harrell,NYJ,BUF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
290,Ty Scott,SEA,SF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
291,Jacob Harris,PHI,CLE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
292,Tyrell Shavers,BUF,NYJ,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
293,Tre'Shaun Harrison,TEN,IND,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
294,Justin Shorter,BUF,NYJ,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
295,Hayden Hatten,SEA,SF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
296,Marcus Simms,SEA,SF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
297,Griffin Hebert,PHI,CLE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
298,Derek Slywka,IND,TEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
299,Julian Hicks,GB,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
300,Tre'Quan Smith,DET,DAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
301,Odieu Hiliare,ATL,CAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
302,Dimitri Stanley,GB,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
303,KhaDarel Hodge,ATL,CAR,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
304,Freddie Swain,CHI,JAX,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
305,Dennis Houston,NYG,CIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
306,Trent Taylor,SF,SEA,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
307,Lil'Jordan Humphrey,DEN,LAC,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
308,Mitchell Tinsley,WAS,BAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
309,Andy Isabella,BUF,NYJ,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
310,Samori Toure,GB,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
311,Qadir Ismail,BAL,WAS,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
312,Laquon Treadwell,IND,TEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
313,John Jackson,CHI,JAX,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
314,DJ Turner,LV,PIT,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
315,JaQuae Jackson,NE,HOU,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
316,Dayton Wade,BAL,WAS,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
317,Shed Jackson,CIN,NYG,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
318,Greg Ward,IND,TEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
319,Kearis Jackson,TEN,IND,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
320,Austin Watkins,PHI,CLE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
321,Jaray Jenkins,PIT,LV,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
322,Jalen Wayne,GB,ARI,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
323,John Jiles,NYG,CIN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
324,Raleigh Webb,TB,NO,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
325,Cam Johnson,DAL,DET,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
326,Cody White,SEA,SF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
327,Jaylen Johnson,LAC,DEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
328,Kristian Wilkerson,LV,PIT,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
329,Kameron Johnson,TB,NO,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
330,Isaiah Williams,DET,DAL,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
331,Xavier Johnson,BUF,NYJ,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
332,Juwann Winfree,IND,TEN,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
333,Cephus Johnson,TB,NO,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
334,Easop Winston,SEA,SF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
335,Johnny Johnson,HOU,NE,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
336,Dareke Young,SEA,SF,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
337,Collin Johnson,CHI,JAX,-,-,,0.00,0.00,0.00,0.00,0.00,0.00,0.00
